Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Riley ,2019-03-22 10:48:12,00:21:15,,Brooklyn Nine-Nine: Season 2: Undercover (Episode 1),,Apple iPhone 6s,00:21:35,Not latest view,AU (Australia)
Riley ,2019-03-22 09:45:24,00:08:47,,Brooklyn Nine-Nine: Season 1: Charges and Specs (Episode 22),,Apple iPhone 6s,00:21:34,Not latest view,AU (Australia)
Riley ,2019-03-21 09:02:23,00:12:37,,Brooklyn Nine-Nine: Season 1: Charges and Specs (Episode 22),,Apple iPhone 6s,00:12:56,Not latest view,AU (Australia)
Riley ,2019-03-20 10:16:02,00:15:37,,Brooklyn Nine-Nine: Season 1: Unsolvable (Episode 21),,Apple iPhone 6s,00:21:33,Not latest view,AU (Australia)
Riley ,2019-03-20 07:38:07,00:05:47,,Brooklyn Nine-Nine: Season 1: Unsolvable (Episode 21),,Apple iPhone 6s,00:05:56,Not latest view,AU (Australia)
Riley ,2019-03-20 07:06:42,00:22:01,,Brooklyn Nine-Nine: Season 1: Fancy Brudgom (Episode 20),,Apple iPhone 6s,00:21:12,Not latest view,AU (Australia)
Riley ,2019-03-20 06:45:25,00:21:14,,Brooklyn Nine-Nine: Season 1: Tactical Village (Episode 19),,Apple iPhone 6s,00:21:33,Not latest view,AU (Australia)
Riley ,2019-03-20 06:23:06,00:16:45,,Brooklyn Nine-Nine: Season 1: The Apartment (Episode 18),,Apple iPhone 6s,00:21:34,Not latest view,AU (Australia)
Riley ,2019-03-18 11:19:19,00:00:08,,Brooklyn Nine-Nine: Season 1: Pilot (Episode 1),,Apple TV 3 (revised),00:00:08,Not latest view,AU (Australia)
Riley ,2019-03-18 07:34:57,00:03:41,,Brooklyn Nine-Nine: Season 1: The Apartment (Episode 18),,Netflix Windows App - Cadmium Windows Mobile,00:03:58,Not latest view,AU (Australia)
Riley ,2019-03-18 07:13:25,00:21:21,,Brooklyn Nine-Nine: Season 1: Full Boyle (Episode 17),,Netflix Windows App - Cadmium Windows Mobile,00:21:36,Not latest view,AU (Australia)
Riley ,2019-03-18 06:51:57,00:21:07,,Brooklyn Nine-Nine: Season 1: The Party (Episode 16),,Netflix Windows App - Cadmium Windows Mobile,00:21:22,Not latest view,AU (Australia)
Riley ,2019-03-18 06:21:02,00:21:24,,Brooklyn Nine-Nine: Season 1: Operation: Broken Feather (Episode 15),,Netflix Windows App - Cadmium Windows Mobile,00:21:36,Not latest view,AU (Australia)
Riley ,2019-03-18 05:59:36,00:21:15,,Brooklyn Nine-Nine: Season 1: The Ebony Falcon (Episode 14),,Netflix Windows App - Cadmium Windows Mobile,00:21:30,Not latest view,AU (Australia)
Riley ,2019-03-18 04:25:15,00:21:45,,Brooklyn Nine-Nine: Season 1: The Bet (Episode 13),,Apple TV 3 (revised),00:21:45,Not latest view,AU (Australia)
Riley ,2019-03-18 03:51:57,00:21:45,,Brooklyn Nine-Nine: Season 1: Pontiac Bandit (Episode 12),,Apple TV 3 (revised),00:21:45,Not latest view,AU (Australia)
Riley ,2019-03-18 03:26:41,00:21:43,,Brooklyn Nine-Nine: Season 1: Christmas (Episode 11),,Apple TV 3 (revised),00:21:43,Not latest view,AU (Australia)
Riley ,2019-03-18 03:02:15,00:21:42,,Brooklyn Nine-Nine: Season 1: Thanksgiving (Episode 10),,Apple TV 3 (revised),00:21:42,Not latest view,AU (Australia)
Riley ,2019-03-18 02:07:20,00:21:36,,Brooklyn Nine-Nine: Season 1: Sal's Pizza (Episode 9),,Apple TV 3 (revised),00:21:36,Not latest view,AU (Australia)
Riley ,2019-03-18 01:45:30,00:21:43,,Brooklyn Nine-Nine: Season 1: Old School (Episode 8),,Apple TV 3 (revised),00:21:43,Not latest view,AU (Australia)
Riley ,2019-03-18 01:07:56,00:21:41,,Brooklyn Nine-Nine: Season 1: 48 Hours (Episode 7),,Apple TV 3 (revised),00:21:41,Not latest view,AU (Australia)
Riley ,2019-03-18 00:22:08,00:21:45,,Brooklyn Nine-Nine: Season 1: Halloween (Episode 6),,Apple TV 3 (revised),00:21:45,Not latest view,AU (Australia)
Riley ,2019-03-18 00:00:12,00:21:41,,Brooklyn Nine-Nine: Season 1: The Vulture (Episode 5),,Apple TV 3 (revised),00:21:41,Not latest view,AU (Australia)
Riley ,2019-03-17 23:28:21,00:21:33,,Brooklyn Nine-Nine: Season 1: M.E. Time (Episode 4),,Apple TV 3 (revised),00:21:33,Not latest view,AU (Australia)
Riley ,2019-03-17 22:54:10,00:21:45,,Brooklyn Nine-Nine: Season 1: The Slump (Episode 3),,Apple TV 3 (revised),00:21:45,Not latest view,AU (Australia)
Riley ,2019-03-17 22:20:35,00:20:58,,Brooklyn Nine-Nine: Season 1: The Tagger (Episode 2),,Apple TV 3 (revised),00:20:58,Not latest view,AU (Australia)
Riley ,2019-03-17 21:56:33,00:22:42,,Brooklyn Nine-Nine: Season 1: Pilot (Episode 1),,Apple TV 3 (revised),00:22:43,Not latest view,AU (Australia)
Riley ,2019-03-09 04:22:05,00:29:20,,Sex Education: Season 1: Episode 4,,Apple iPhone 6s,00:29:21,00:29:21,AU (Australia)
Riley ,2019-02-18 06:30:16,00:49:10,,Sex Education: Season 1: Episode 3,,Netflix Windows App - Cadmium Windows Mobile,00:48:59,00:48:59,AU (Australia)
Riley ,2019-02-18 06:30:16,00:48:37,,Sex Education: Season 1: Episode 3,,Netflix Windows App - Cadmium Windows Mobile,00:48:26,Not latest view,AU (Australia)
Riley ,2019-02-18 05:34:36,00:48:21,,Sex Education: Season 1: Episode 2,,Netflix Windows App - Cadmium Windows Mobile,00:48:21,Not latest view,AU (Australia)
Riley ,2019-02-17 06:54:47,00:51:10,,Sex Education: Season 1: Episode 1,,Apple iPhone 6s,00:50:40,Not latest view,AU (Australia)
Riley ,2019-02-17 06:30:01,00:24:30,,Ja'mie: Private School Girl: Season 1: Episode 6,,Apple iPhone 6s,00:26:27,00:26:27,AU (Australia)
Riley ,2019-02-17 06:05:28,00:24:29,,Ja'mie: Private School Girl: Season 1: Episode 5,,Apple iPhone 6s,00:25:55,00:25:55,AU (Australia)
Riley ,2019-02-17 05:58:38,00:06:47,,Ja'mie: Private School Girl: Season 1: Episode 4,,Apple iPhone 6s,00:23:57,00:23:57,AU (Australia)
Riley ,2019-02-17 04:28:25,00:14:52,,Ja'mie: Private School Girl: Season 1: Episode 4,,Apple iPhone 6s,00:17:10,Not latest view,AU (Australia)
Riley ,2019-02-17 04:25:58,00:00:43,,Ja'mie: Private School Girl: Season 1: Episode 4,,Apple iPhone 6s,00:02:18,Not latest view,AU (Australia)
Riley ,2019-02-17 04:04:20,00:21:02,,Ja'mie: Private School Girl: Season 1: Episode 3,,Apple iPhone 6s,00:23:33,00:23:33,AU (Australia)
Riley ,2019-02-17 03:45:08,00:18:51,,Ja'mie: Private School Girl: Season 1: Episode 2,,Apple iPhone 6s,00:24:45,00:24:45,AU (Australia)
Riley ,2019-02-17 00:39:16,00:04:30,,Ja'mie: Private School Girl: Season 1: Episode 2,,Apple iPhone 6s,00:06:23,Not latest view,AU (Australia)
Riley ,2019-02-17 00:03:48,00:25:59,,Ja'mie: Private School Girl: Season 1: Episode 1,,Apple iPhone 6s,00:26:43,00:26:43,AU (Australia)
Riley ,2019-02-16 22:56:18,00:49:50,,A Series of Unfortunate Events: Season 3: The End (Episode 7),,Apple iPhone 6s,00:50:33,00:50:33,AU (Australia)
Riley ,2019-02-16 22:09:28,00:46:42,,A Series of Unfortunate Events: Season 3: Penultimate Peril: Part 2 (Episode 6),,Apple iPhone 6s,00:49:55,00:49:55,AU (Australia)
Riley ,2019-02-16 21:16:16,00:52:06,,A Series of Unfortunate Events: Season 3: Penultimate Peril: Part 1 (Episode 5),,Apple iPhone 6s,00:53:09,00:53:09,AU (Australia)
Riley ,2019-02-16 20:54:14,00:21:48,,A Series of Unfortunate Events: Season 3: Grim Grotto: Part 2 (Episode 4),,Apple iPhone 6s,00:34:31,00:34:31,AU (Australia)
Riley ,2019-02-16 07:21:17,00:11:38,,A Series of Unfortunate Events: Season 3: Grim Grotto: Part 2 (Episode 4),,Apple iPhone 6s,00:12:42,Not latest view,AU (Australia)
Riley ,2019-02-16 05:58:30,00:41:38,,A Series of Unfortunate Events: Season 3: Grim Grotto: Part 1 (Episode 3),,Apple iPhone 6s,00:42:40,00:42:40,AU (Australia)
Riley ,2019-02-16 05:55:52,00:02:36,,A Series of Unfortunate Events: Season 3: Slippery Slope: Part 2 (Episode 2),,Apple iPhone 6s,00:42:11,00:42:11,AU (Australia)
Riley ,2019-02-16 02:46:52,00:38:31,,A Series of Unfortunate Events: Season 3: Slippery Slope: Part 2 (Episode 2),,Apple iPhone 6s,00:39:34,Not latest view,AU (Australia)
Riley ,2019-02-16 02:05:59,00:40:46,,A Series of Unfortunate Events: Season 3: Slippery Slope: Part 1 (Episode 1),,Apple iPhone 6s,00:41:49,00:41:49,AU (Australia)
Riley ,2019-02-01 11:30:24,00:24:30,,The Change-Up,,Apple iPhone 6s,01:46:58,01:46:58,AU (Australia)
Riley ,2019-02-01 10:34:39,00:25:15,,The Change-Up,,Apple iPhone 6s,01:17:08,Not latest view,AU (Australia)
Riley ,2019-02-01 10:09:29,00:08:50,,The Change-Up,,Apple iPhone 6s,00:51:53,Not latest view,AU (Australia)
Riley ,2019-02-01 09:15:34,00:12:07,,The Change-Up,,Apple iPhone 6s,00:43:03,Not latest view,AU (Australia)
Riley ,2019-02-01 07:21:23,00:29:10,,The Change-Up,,Apple iPhone 6s,00:30:56,Not latest view,AU (Australia)
Riley ,2019-01-31 08:49:57,00:01:05,,The Change-Up,,Apple iPhone 6s,00:01:46,Not latest view,AU (Australia)
Riley ,2019-01-31 08:25:17,00:23:12,,The Seven Deadly Sins: Revival of The Commandments: So Long As You're Here (Episode 24),,Apple iPhone 6s,00:23:22,00:23:22,AU (Australia)
Riley ,2019-01-31 08:24:50,00:00:11,,The Seven Deadly Sins: Revival of The Commandments: The Hero Rises!! (Episode 23),,Apple iPhone 6s,00:20:25,00:20:25,AU (Australia)
Riley ,2019-01-31 07:35:13,00:17:20,,The Seven Deadly Sins: Revival of The Commandments: The Hero Rises!! (Episode 23),,Apple iPhone 6s,00:20:14,Not latest view,AU (Australia)
Riley ,2019-01-31 07:07:07,00:19:32,,The Seven Deadly Sins: Revival of The Commandments: Return of the Sins (Episode 22),,Apple iPhone 6s,00:22:47,00:22:47,AU (Australia)
Riley ,2019-01-31 06:46:36,00:19:58,,The Seven Deadly Sins: Revival of The Commandments: Certain Warmth (Episode 21),,Apple iPhone 6s,00:22:48,00:22:48,AU (Australia)
Riley ,2019-01-31 06:26:03,00:20:28,,The Seven Deadly Sins: Revival of The Commandments: Have Hope (Episode 20),,Apple iPhone 6s,00:22:47,00:22:47,AU (Australia)
Riley ,2019-01-31 06:05:01,00:20:00,,The Seven Deadly Sins: Revival of The Commandments: Meliodas vs.The Ten Commandments (Episode 19),,Apple iPhone 6s,00:22:48,00:22:48,AU (Australia)
Riley ,2019-01-30 09:41:15,00:20:06,,The Seven Deadly Sins: Revival of The Commandments: For Whom Does That Light Shine? (Episode 18),,Apple iPhone 6s,00:22:48,00:22:48,AU (Australia)
Riley ,2019-01-30 09:18:54,00:20:16,,The Seven Deadly Sins: Revival of The Commandments: Legendary Figures (Episode 17),,Apple iPhone 6s,00:22:48,00:22:48,AU (Australia)
Riley ,2019-01-30 08:59:10,00:19:37,,The Seven Deadly Sins: Revival of The Commandments: Death-Trap Maze (Episode 16),,Apple iPhone 6s,00:22:07,00:22:07,AU (Australia)
Riley ,2019-01-30 08:39:41,00:19:18,,The Seven Deadly Sins: Revival of The Commandments: A Bloodcurdling Confession (Episode 15),,Apple iPhone 6s,00:22:48,00:22:48,AU (Australia)
Riley ,2019-01-30 08:33:05,00:06:30,,The Seven Deadly Sins: Revival of The Commandments: Master of the Sun (Episode 14),,Apple iPhone 6s,00:22:00,00:22:00,AU (Australia)
Riley ,2019-01-30 07:45:08,00:12:39,,The Seven Deadly Sins: Revival of The Commandments: Master of the Sun (Episode 14),,Apple iPhone 6s,00:15:30,Not latest view,AU (Australia)
Riley ,2019-01-30 07:25:06,00:19:57,,"The Seven Deadly Sins: Revival of The Commandments: Farewell, Beloved Thief (Episode 13)",,Apple iPhone 6s,00:22:47,00:22:47,AU (Australia)
Riley ,2019-01-30 07:05:48,00:19:12,,The Seven Deadly Sins: Revival of The Commandments: Where Love Is Found (Episode 12),,Apple iPhone 6s,00:22:26,00:22:26,AU (Australia)
Riley ,2019-01-30 06:46:39,00:19:04,,The Seven Deadly Sins: Revival of The Commandments: Father & Son (Episode 11),,Apple iPhone 6s,00:22:46,00:22:46,AU (Australia)
Riley ,2019-01-30 06:27:03,00:19:33,,The Seven Deadly Sins: Revival of The Commandments: What We Lacked (Episode 10),,Apple iPhone 6s,00:22:44,00:22:44,AU (Australia)
Riley ,2019-01-30 06:05:54,00:19:50,,The Seven Deadly Sins: Revival of The Commandments: A Promise To A Loved One (Episode 9),,Apple iPhone 6s,00:22:46,00:22:46,AU (Australia)
Riley ,2019-01-30 05:44:36,00:19:41,,The Seven Deadly Sins: Revival of The Commandments: The Druids' Holy Land (Episode 8),,Apple iPhone 6s,00:22:45,00:22:45,AU (Australia)
Riley ,2019-01-30 04:45:26,00:13:13,,The Seven Deadly Sins: Revival of The Commandments: Where Memories Lead (Episode 7),,Apple iPhone 6s,00:21:54,Not latest view,AU (Australia)
Riley ,2019-01-29 20:28:54,00:02:25,,The Seven Deadly Sins: Revival of The Commandments: Where Memories Lead (Episode 7),,Apple iPhone 6s,00:08:40,Not latest view,AU (Australia)
Riley ,2019-01-29 06:59:43,00:03:30,Autoplayed: user action: None; ,The Seven Deadly Sins: Revival of The Commandments: Where Memories Lead (Episode 7),,Apple iPhone 6s,00:06:14,Not latest view,AU (Australia)
Riley ,2019-01-29 06:39:47,00:19:17,,The Seven Deadly Sins: Revival of The Commandments: The Chief Holy Knight Atones For His Sins (Episode 6),,Apple iPhone 6s,00:22:44,Not latest view,AU (Australia)
Riley ,2019-01-29 06:19:22,00:19:29,,The Seven Deadly Sins: Revival of The Commandments: Overwhelming Violence (Episode 5),,Apple iPhone 6s,00:22:46,Not latest view,AU (Australia)
Riley ,2019-01-29 05:59:40,00:19:36,,The Seven Deadly Sins: Revival of The Commandments: The Ten Commandments on the Move (Episode 4),,Apple iPhone 6s,00:22:44,Not latest view,AU (Australia)
Riley ,2019-01-29 05:39:27,00:19:42,,The Seven Deadly Sins: Revival of The Commandments: The Sacred Treasure Lostvayne (Episode 3),,Apple iPhone 6s,00:22:45,Not latest view,AU (Australia)
Riley ,2019-01-29 05:16:28,00:19:48,,The Seven Deadly Sins: Revival of The Commandments: Existence & Proof (Episode 2),,Apple iPhone 6s,00:22:45,Not latest view,AU (Australia)
Riley ,2019-01-29 04:31:39,00:22:04,,The Seven Deadly Sins: Revival of The Commandments: Revival of the Demon Clan (Episode 1),,Apple iPhone 6s,00:22:15,Not latest view,AU (Australia)
Riley ,2019-01-29 04:19:49,00:11:29,,The Seven Deadly Sins: Signs of Holy War: The Shape of Love (Episode 4),,Apple iPhone 6s,00:20:57,00:20:57,AU (Australia)
Riley ,2019-01-29 02:53:07,00:07:29,,The Seven Deadly Sins: Signs of Holy War: The Shape of Love (Episode 4),,Apple iPhone 6s,00:09:28,Not latest view,AU (Australia)
Riley ,2019-01-29 02:52:44,00:00:05,,The Seven Deadly Sins: Signs of Holy War: In Pursuit of First Love (Episode 3),,Apple iPhone 6s,00:20:13,Not latest view,AU (Australia)
Riley ,2019-01-29 02:25:47,00:18:09,,The Seven Deadly Sins: Signs of Holy War: In Pursuit of First Love (Episode 3),,Apple iPhone 6s,00:20:07,Not latest view,AU (Australia)
Riley ,2019-01-29 02:05:52,00:19:49,,The Seven Deadly Sins: Signs of Holy War: Our Fighting Festival (Episode 2),,Apple iPhone 6s,00:21:47,Not latest view,AU (Australia)
Riley ,2019-01-29 01:38:17,00:20:39,,The Seven Deadly Sins: Signs of Holy War: The Dark Dream Begins (Episode 1),,Apple iPhone 6s,00:22:07,Not latest view,AU (Australia)
Riley ,2019-01-29 01:16:44,00:21:27,,The Seven Deadly Sins: Season 1: The Heroes (Episode 24),,Apple iPhone 6s,00:22:18,Not latest view,AU (Australia)
Riley ,2019-01-29 01:12:11,00:00:17,,The Seven Deadly Sins: Season 1: The Heroes (Episode 24),,Apple iPhone 6s,00:00:31,Not latest view,AU (Australia)
Riley ,2019-01-29 00:43:18,00:11:15,,The Seven Deadly Sins: Season 1: Despair Descends (Episode 23),,Apple iPhone 6s,00:22:44,Not latest view,AU (Australia)
Riley ,2019-01-28 23:46:42,00:08:01,,The Seven Deadly Sins: Season 1: Despair Descends (Episode 23),,Apple iPhone 6s,00:11:19,Not latest view,AU (Australia)
Riley ,2019-01-28 23:27:09,00:19:26,,The Seven Deadly Sins: Season 1: What I Can Do For You (Episode 22),,Apple iPhone 6s,00:22:42,00:22:42,AU (Australia)
Riley ,2019-01-28 23:07:26,00:19:35,,The Seven Deadly Sins: Season 1: The Looming Threat (Episode 21),,Apple iPhone 6s,00:22:17,Not latest view,AU (Australia)
Riley ,2019-01-28 22:21:54,00:17:56,,The Seven Deadly Sins: Season 1: The Courage Charm (Episode 20),,Apple iPhone 6s,00:22:07,00:22:07,AU (Australia)
Riley ,2019-01-28 21:58:40,00:20:35,,The Seven Deadly Sins: Season 1: The Fairy King Waits In Vain (Episode 19),,Apple iPhone 6s,00:22:43,00:22:43,AU (Australia)
Riley ,2019-01-28 21:38:16,00:19:37,,The Seven Deadly Sins: Season 1: Even If It Costs Me My Life (Episode 18),,Apple iPhone 6s,00:22:07,00:22:07,AU (Australia)
Riley ,2019-01-28 21:17:59,00:19:52,,The Seven Deadly Sins: Season 1: The First Sacrifice (Episode 17),,Apple iPhone 6s,00:22:43,00:22:43,AU (Australia)
Riley ,2019-01-28 20:57:20,00:20:32,,"The Seven Deadly Sins: Season 1: The Legends, Provoked (Episode 16)",,Apple iPhone 6s,00:22:43,00:22:43,AU (Australia)
Riley ,2019-01-28 10:56:17,00:19:30,,The Seven Deadly Sins: Season 1: Unholy Knight (Episode 15),,Apple iPhone 6s,00:22:18,00:22:18,AU (Australia)
Riley ,2019-01-28 10:35:26,00:20:44,,The Seven Deadly Sins: Season 1: A Reader of Books (Episode 14),,Apple iPhone 6s,00:22:45,00:22:45,AU (Australia)
Riley ,2019-01-28 10:16:08,00:19:08,,The Seven Deadly Sins: Season 1: The Angel of Destruction (Episode 13),,Apple iPhone 6s,00:21:51,00:21:51,AU (Australia)
Riley ,2019-01-28 09:55:29,00:20:28,,The Seven Deadly Sins: Season 1: Bloodcurdling Canon (Episode 12),,Apple iPhone 6s,00:22:44,00:22:44,AU (Australia)
Riley ,2019-01-28 09:33:07,00:19:45,,The Seven Deadly Sins: Season 1: Pent-up Feelings (Episode 11),,Apple iPhone 6s,00:22:26,00:22:26,AU (Australia)
Riley ,2019-01-28 07:22:33,00:18:13,,The Seven Deadly Sins: Season 1: The Vaizel Fighting Festival (Episode 10),,Apple iPhone 6s,00:21:12,00:21:12,AU (Australia)
Riley ,2019-01-28 07:03:34,00:18:15,,The Seven Deadly Sins: Season 1: Dark Pulse (Episode 9),,Apple iPhone 6s,00:21:25,Not latest view,AU (Australia)
Riley ,2019-01-28 02:00:15,00:19:02,,The Seven Deadly Sins: Season 1: The Fearsome Pursuer (Episode 8),,Apple iPhone 6s,00:21:45,00:21:45,AU (Australia)
Riley ,2019-01-28 01:45:38,00:14:07,,The Seven Deadly Sins: Season 1: A Touching Reunion (Episode 7),,Apple iPhone 6s,00:22:29,00:22:29,AU (Australia)
Riley ,2019-01-28 01:32:26,00:06:44,,The Seven Deadly Sins: Season 1: A Touching Reunion (Episode 7),,Apple iPhone 6s,00:08:12,Not latest view,AU (Australia)
Riley ,2019-01-28 01:01:39,00:19:44,,The Seven Deadly Sins: Season 1: The Poem of Beginnings (Episode 6),,Apple iPhone 6s,00:22:25,00:22:25,AU (Australia)
Riley ,2019-01-28 00:42:47,00:18:17,,The Seven Deadly Sins: Season 1: Even if You Should Die (Episode 5),,Apple iPhone 6s,00:21:37,Not latest view,AU (Australia)
Riley ,2019-01-28 00:24:23,00:17:08,,The Seven Deadly Sins: Season 1: A Little Girl's Dream (Episode 4),,Apple iPhone 6s,00:20:06,Not latest view,AU (Australia)
Riley ,2019-01-28 00:07:53,00:16:22,,The Seven Deadly Sins: Season 1: The Sin in the Sleeping Forest (Episode 3),,Apple iPhone 6s,00:21:39,Not latest view,AU (Australia)
Riley ,2019-01-27 23:33:30,00:02:36,,The Seven Deadly Sins: Season 1: The Sin in the Sleeping Forest (Episode 3),,Apple iPhone 6s,00:05:07,Not latest view,AU (Australia)
Riley ,2019-01-27 22:40:47,00:19:47,,The Seven Deadly Sins: Season 1: The Sword of the Holy Knight (Episode 2),,Apple iPhone 6s,00:22:36,Not latest view,AU (Australia)
Riley ,2019-01-27 22:18:06,00:20:32,,The Seven Deadly Sins: Season 1: The Seven Deadly Sins (Episode 1),,Apple iPhone 6s,00:20:32,Not latest view,AU (Australia)
Riley ,2019-01-27 21:31:20,00:40:44,,Riverdale: Season 3: Chapter Forty-Four: No Exit (Episode 9),,Apple iPhone 6s,00:41:42,00:41:42,AU (Australia)
Riley ,2019-01-27 21:25:38,00:05:08,,The Good Place: Season 3: The Book of Dougs (Episode 10),,Apple iPhone 6s,00:05:09,00:05:09,AU (Australia)
Riley ,2019-01-27 08:51:19,00:20:33,,How I Met Your Mother: Season 9: Last Forever: Part Two (Episode 24),,Apple iPhone 6s,00:20:46,Not latest view,AU (Australia)
Riley ,2019-01-27 08:28:07,00:21:04,,How I Met Your Mother: Season 9: Last Forever: Part One (Episode 23),,Apple iPhone 6s,00:21:15,Not latest view,AU (Australia)
Riley ,2019-01-27 08:06:08,00:21:03,,How I Met Your Mother: Season 9: The End of the Aisle (Episode 22),,Apple iPhone 6s,00:21:14,Not latest view,AU (Australia)
Riley ,2019-01-27 07:16:02,00:21:01,,How I Met Your Mother: Season 9: Gary Blauman (Episode 21),,Apple iPhone 6s,00:21:13,Not latest view,AU (Australia)
Riley ,2019-01-26 23:51:34,00:21:03,,How I Met Your Mother: Season 9: Daisy (Episode 20),,Apple iPhone 6s,00:21:14,Not latest view,AU (Australia)
Riley ,2019-01-26 23:08:35,00:00:07,,How I Met Your Mother: Season 9: Daisy (Episode 20),,Apple iPhone 6s,00:00:08,Not latest view,AU (Australia)
Riley ,2019-01-26 22:46:48,00:21:11,,How I Met Your Mother: Season 9: Vesuvius (Episode 19),,Apple iPhone 6s,00:21:12,Not latest view,AU (Australia)
Riley ,2019-01-26 22:25:04,00:20:28,,How I Met Your Mother: Season 9: Rally (Episode 18),,Apple iPhone 6s,00:20:40,Not latest view,AU (Australia)
Riley ,2019-01-26 22:03:20,00:21:03,,How I Met Your Mother: Season 9: Sunrise (Episode 17),,Apple iPhone 6s,00:21:14,Not latest view,AU (Australia)
Riley ,2019-01-26 21:53:58,00:08:56,,How I Met Your Mother: Season 9: How Your Mother Met Me (Episode 16),,Apple iPhone 6s,00:22:14,Not latest view,AU (Australia)
Riley ,2019-01-26 11:52:12,00:00:06,,How I Met Your Mother: Season 9: How Your Mother Met Me (Episode 16),,Apple iPhone 6s,00:13:07,Not latest view,AU (Australia)
Riley ,2019-01-26 11:38:29,00:13:10,,How I Met Your Mother: Season 9: How Your Mother Met Me (Episode 16),,Apple iPhone 6s,00:13:01,Not latest view,AU (Australia)
Riley ,2019-01-26 11:37:09,00:00:09,,How I Met Your Mother: Season 9: How Your Mother Met Me (Episode 16),,Apple iPhone 6s,00:00:09,Not latest view,AU (Australia)
Riley ,2019-01-26 09:25:40,00:18:27,,How I Met Your Mother: Season 9: Unpause (Episode 15),,Apple iPhone 6s,00:21:11,Not latest view,AU (Australia)
Riley ,2019-01-26 09:21:52,00:02:30,,How I Met Your Mother: Season 9: Unpause (Episode 15),,Apple iPhone 6s,00:02:44,Not latest view,AU (Australia)
Riley ,2019-01-26 09:00:18,00:21:00,,How I Met Your Mother: Season 9: Slapsgiving 3: Slappointment in Slapmarra (Episode 14),,Apple iPhone 6s,00:21:11,Not latest view,AU (Australia)
Riley ,2019-01-26 08:39:03,00:21:05,,How I Met Your Mother: Season 9: Bass Player Wanted (Episode 13),,Apple iPhone 6s,00:21:06,Not latest view,AU (Australia)
Riley ,2019-01-26 07:59:57,00:19:58,,How I Met Your Mother: Season 9: The Rehearsal Dinner (Episode 12),,Apple iPhone 6s,00:20:09,Not latest view,AU (Australia)
Riley ,2019-01-26 02:46:05,00:14:44,,How I Met Your Mother: Season 9: Bedtime Stories (Episode 11),,Apple iPhone 6s,00:21:03,Not latest view,AU (Australia)
Riley ,2019-01-26 00:25:46,00:06:37,,How I Met Your Mother: Season 9: Bedtime Stories (Episode 11),,Apple iPhone 6s,00:06:38,Not latest view,AU (Australia)
Riley ,2019-01-26 00:00:36,00:21:00,,How I Met Your Mother: Season 9: Mom and Dad (Episode 10),,Apple iPhone 6s,00:21:11,Not latest view,AU (Australia)
Riley ,2019-01-25 23:54:24,00:06:01,,How I Met Your Mother: Season 9: Platonish (Episode 9),,Apple iPhone 6s,00:21:14,Not latest view,AU (Australia)
Riley ,2019-01-25 23:08:50,00:04:13,,How I Met Your Mother: Season 9: Platonish (Episode 9),,Apple iPhone 6s,00:15:12,Not latest view,AU (Australia)
Riley ,2019-01-25 22:24:06,00:10:47,,How I Met Your Mother: Season 9: Platonish (Episode 9),,Apple iPhone 6s,00:10:58,Not latest view,AU (Australia)
Riley ,2019-01-25 22:02:40,00:21:04,,How I Met Your Mother: Season 9: The Lighthouse (Episode 8),,Apple iPhone 6s,00:21:15,Not latest view,AU (Australia)
Riley ,2019-01-25 21:47:54,00:14:42,,How I Met Your Mother: Season 9: No Questions Asked (Episode 7),,Apple iPhone 6s,00:21:14,Not latest view,AU (Australia)
Riley ,2019-01-25 11:17:31,00:06:19,,How I Met Your Mother: Season 9: No Questions Asked (Episode 7),,Apple iPhone 6s,00:06:31,Not latest view,AU (Australia)
Riley ,2019-01-25 10:55:22,00:20:58,,How I Met Your Mother: Season 9: Knight Vision (Episode 6),,Apple iPhone 6s,00:21:10,Not latest view,AU (Australia)
Riley ,2019-01-25 10:53:37,00:01:05,,How I Met Your Mother: Season 9: The Poker Game (Episode 5),,Apple iPhone 6s,00:21:14,Not latest view,AU (Australia)
Riley ,2019-01-25 10:30:33,00:20:08,,How I Met Your Mother: Season 9: The Poker Game (Episode 5),,Apple iPhone 6s,00:20:09,Not latest view,AU (Australia)
Riley ,2019-01-25 09:39:22,00:21:18,,How I Met Your Mother: Season 9: The Broken Code (Episode 4),,Apple iPhone 6s,00:21:19,Not latest view,AU (Australia)
Riley ,2019-01-25 09:18:17,00:21:02,,How I Met Your Mother: Season 9: Last Time in New York (Episode 3),,Apple iPhone 6s,00:21:13,Not latest view,AU (Australia)
Riley ,2019-01-25 08:57:50,00:20:22,,How I Met Your Mother: Season 9: Coming Back (Episode 2),,Apple iPhone 6s,00:20:32,Not latest view,AU (Australia)
Riley ,2019-01-25 08:36:37,00:21:02,,How I Met Your Mother: Season 9: The Locket (Episode 1),,Apple iPhone 6s,00:21:12,Not latest view,AU (Australia)
Riley ,2019-01-25 08:15:31,00:21:04,,How I Met Your Mother: Season 8: Something New (Episode 24),,Apple iPhone 6s,00:21:16,Not latest view,AU (Australia)
Riley ,2019-01-25 06:33:29,00:21:04,,How I Met Your Mother: Season 8: Something Old (Episode 23),,Apple iPhone 6s,00:21:17,Not latest view,AU (Australia)
